consensus_type,validator_count,offered_load_tps,validator_failure_rate,malicious_validator_ratio,throughput_tps,confirmation_latency_ms,p95_confirmation_latency_ms,consensus_success_rate,failed_tx_rate,finality_delay_ms,communication_overhead_normalized,benchmark_type
raft_like,32,50,0.05,0.1,0.0,1250.9999841600002,2314.3499581860005,0.0,1.0,1376.0999825760002,10.0,consensus_scalability_simulation
raft_like,32,50,0.05,0.25,0.0,1358.9999841600002,2514.149957106001,0.0,1.0,1494.8999825760004,10.0,consensus_scalability_simulation
raft_like,32,50,0.1,0.0,49.70839095394814,413.99999999999994,558.9,0.9081632653061225,0.09183673469387754,455.4,10.0,consensus_scalability_simulation
raft_like,32,50,0.1,0.1,0.0,1277.9999841600002,2364.2999579160005,0.0,1.0,1405.7999825760003,10.0,consensus_scalability_simulation
raft_like,32,50,0.1,0.25,0.0,1385.99998416,2564.0999568360003,0.0,1.0,1524.599982576,10.0,consensus_scalability_simulation
raft_like,32,50,0.2,0.0,48.917102228078654,468.0,631.8000000000001,0.8163265306122449,0.18367346938775508,514.8000000000001,10.0,consensus_scalability_simulation
raft_like,32,50,0.2,0.1,0.0,1331.99998416,2464.1999573760004,0.0,1.0,1465.1999825760001,10.0,consensus_scalability_simulation
raft_like,32,50,0.2,0.25,0.0,1439.99998416,2663.999956296,0.0,1.0,1583.999982576,10.0,consensus_scalability_simulation
raft_like,32,100,0.0,0.0,100.32463727669143,360.0,486.00000000000006,1.0,0.0,396.00000000000006,10.0,consensus_scalability_simulation
raft_like,32,100,0.0,0.1,0.0,1223.99999208,2264.399979228,0.0,1.0,1346.3999912880001,10.0,consensus_scalability_simulation
raft_like,32,100,0.0,0.25,0.0,1331.99999208,2464.1999786880006,0.0,1.0,1465.1999912880003,10.0,consensus_scalability_simulation
raft_like,32,100,0.05,0.0,98.82380488927616,387.0,522.45,0.9540816326530612,0.04591836734693877,425.70000000000005,10.0,consensus_scalability_simulation
raft_like,32,100,0.05,0.1,0.0,1250.99999208,2314.3499790930005,0.0,1.0,1376.0999912880002,10.0,consensus_scalability_simulation
raft_like,32,100,0.05,0.25,0.0,1358.99999208,2514.1499785530004,0.0,1.0,1494.8999912880001,10.0,consensus_scalability_simulation
raft_like,32,100,0.1,0.0,99.43438832439836,413.99999999999994,558.9,0.9081632653061225,0.09183673469387754,455.4,10.0,consensus_scalability_simulation
raft_like,32,100,0.1,0.1,0.0,1277.99999208,2364.2999789580003,0.0,1.0,1405.7999912880002,10.0,consensus_scalability_simulation
raft_like,32,100,0.1,0.25,0.0,1385.99999208,2564.0999784180003,0.0,1.0,1524.5999912880002,10.0,consensus_scalability_simulation
raft_like,32,100,0.2,0.0,98.1799267917582,468.0,631.8000000000001,0.8163265306122449,0.18367346938775508,514.8000000000001,10.0,consensus_scalability_simulation
raft_like,32,100,0.2,0.1,0.0,1331.99999208,2464.1999786880006,0.0,1.0,1465.1999912880003,10.0,consensus_scalability_simulation
raft_like,32,100,0.2,0.25,0.0,1439.99999208,2663.9999781480005,0.0,1.0,1583.9999912880003,10.0,consensus_scalability_simulation
raft_like,32,200,0.0,0.0,201.39149436936816,360.0,486.00000000000006,1.0,0.0,396.00000000000006,10.0,consensus_scalability_simulation
raft_like,32,200,0.0,0.1,0.0,1223.99999604,2264.3999896140003,0.0,1.0,1346.3999956440002,10.0,consensus_scalability_simulation
raft_like,32,200,0.0,0.25,0.0,1331.99999604,2464.199989344,0.0,1.0,1465.1999956440002,10.0,consensus_scalability_simulation
raft_like,32,200,0.05,0.0,201.79408109328168,387.0,522.45,0.9540816326530612,0.04591836734693877,425.70000000000005,10.0,consensus_scalability_simulation
raft_like,32,200,0.05,0.1,0.0,1250.9999960400003,2314.3499895465006,0.0,1.0,1376.0999956440005,10.0,consensus_scalability_simulation
raft_like,32,200,0.05,0.25,0.0,1358.99999604,2514.1499892765,0.0,1.0,1494.8999956440002,10.0,consensus_scalability_simulation
raft_like,32,200,0.1,0.0,199.11288133600303,413.99999999999994,558.9,0.9081632653061225,0.09183673469387754,455.4,10.0,consensus_scalability_simulation
raft_like,32,200,0.1,0.1,0.0,1277.99999604,2364.299989479,0.0,1.0,1405.799995644,10.0,consensus_scalability_simulation
raft_like,32,200,0.1,0.25,0.0,1385.99999604,2564.0999892090003,0.0,1.0,1524.5999956440003,10.0,consensus_scalability_simulation
raft_like,32,200,0.2,0.0,199.47363732377858,468.0,631.8000000000001,0.8163265306122449,0.18367346938775508,514.8000000000001,10.0,consensus_scalability_simulation
raft_like,32,200,0.2,0.1,0.0,1331.99999604,2464.199989344,0.0,1.0,1465.1999956440002,10.0,consensus_scalability_simulation
raft_like,32,200,0.2,0.25,0.0,1439.99999604,2663.999989074,0.0,1.0,1583.9999956440001,10.0,consensus_scalability_simulation
raft_like,32,400,0.0,0.0,281.94120503015523,595.1250000000001,891.7576171875003,0.83671875,0.16328125000000004,654.6375000000002,10.0,consensus_scalability_simulation
raft_like,32,400,0.0,0.1,0.0,1223.99999802,2264.399994807,0.0,1.0,1346.3999978220002,10.0,consensus_scalability_simulation
raft_like,32,400,0.0,0.25,0.0,1331.99999802,2464.1999946720002,0.0,1.0,1465.1999978220001,10.0,consensus_scalability_simulation
raft_like,32,400,0.05,0.0,272.2951040597192,647.6957908163265,980.9875287101646,0.7813558925642962,0.21864410743570384,712.4653698979592,10.0,consensus_scalability_simulation
raft_like,32,400,0.05,0.1,0.0,1250.9999980200002,2314.3499947732503,0.0,1.0,1376.0999978220004,10.0,consensus_scalability_simulation
raft_like,32,400,0.05,0.25,0.0,1358.99999802,2514.14999463825,0.0,1.0,1494.8999978220002,10.0,consensus_scalability_simulation
raft_like,32,400,0.1,0.0,256.7129822568302,700.266581632653,1071.9147592921895,0.7276238253592253,0.2723761746407747,770.2932397959183,10.0,consensus_scalability_simulation
raft_like,32,400,0.1,0.1,0.0,1277.99999802,2364.2999947395,0.0,1.0,1405.799997822,10.0,consensus_scalability_simulation
raft_like,32,400,0.1,0.25,0.0,1385.99999802,2564.0999946045,0.0,1.0,1524.5999978220002,10.0,consensus_scalability_simulation
raft_like,32,400,0.2,0.0,228.01087075624412,805.4081632653063,1258.8611776343193,0.6250520616409829,0.3749479383590171,885.948979591837,10.0,consensus_scalability_simulation
raft_like,32,400,0.2,0.1,0.0,1331.9999980200002,2464.1999946720002,0.0,1.0,1465.1999978220003,10.0,consensus_scalability_simulation
raft_like,32,400,0.2,0.25,0.0,1439.9999980200002,2663.9999945370005,0.0,1.0,1583.9999978220003,10.0,consensus_scalability_simulation
raft_like,64,50,0.0,0.0,49.379534074396595,640.0,864.0,1.0,0.0,704.0,24.0,consensus_scalability_simulation
raft_like,64,50,0.0,0.1,0.0,2175.9999718400004,4025.5999261440015,0.0,1.0,2393.5999690240005,24.0,consensus_scalability_simulation
raft_like,64,50,0.0,0.25,0.0,2367.99997184,4380.799924224,0.0,1.0,2604.7999690240003,24.0,consensus_scalability_simulation
raft_like,64,50,0.05,0.0,49.0328550705177,688.0,928.8000000000001,0.9540816326530612,0.04591836734693877,756.8000000000001,24.0,consensus_scalability_simulation
raft_like,64,50,0.05,0.1,0.0,2223.9999718400004,4114.399925664002,0.0,1.0,2446.3999690240007,24.0,consensus_scalability_simulation
raft_like,64,50,0.05,0.25,0.0,2415.9999718400004,4469.599923744001,0.0,1.0,2657.5999690240005,24.0,consensus_scalability_simulation
raft_like,64,50,0.1,0.0,48.85297122116198,736.0,993.6,0.9081632653061225,0.09183673469387754,809.6,24.0,consensus_scalability_simulation
raft_like,64,50,0.1,0.1,0.0,2271.99997184,4203.199925184001,0.0,1.0,2499.199969024,24.0,consensus_scalability_simulation
raft_like,64,50,0.1,0.25,0.0,2463.99997184,4558.399923264001,0.0,1.0,2710.3999690240003,24.0,consensus_scalability_simulation
raft_like,64,50,0.2,0.0,49.26714092214898,832.0,1123.2,0.8163265306122449,0.18367346938775508,915.2,24.0,consensus_scalability_simulation
raft_like,64,50,0.2,0.1,0.0,2367.99997184,4380.799924224,0.0,1.0,2604.7999690240003,24.0,consensus_scalability_simulation
raft_like,64,50,0.2,0.25,0.0,2559.99997184,4735.999922304,0.0,1.0,2815.999969024,24.0,consensus_scalability_simulation
raft_like,64,100,0.0,0.0,102.24745252459732,640.0,864.0,1.0,0.0,704.0,24.0,consensus_scalability_simulation
raft_like,64,100,0.0,0.1,0.0,2175.99998592,4025.5999630720007,0.0,1.0,2393.5999845120004,24.0,consensus_scalability_simulation
raft_like,64,100,0.0,0.25,0.0,2367.99998592,4380.799962112001,0.0,1.0,2604.7999845120003,24.0,consensus_scalability_simulation
raft_like,64,100,0.05,0.0,99.6590754901642,688.0,928.8000000000001,0.9540816326530612,0.04591836734693877,756.8000000000001,24.0,consensus_scalability_simulation
raft_like,64,100,0.05,0.1,0.0,2223.99998592,4114.399962832001,0.0,1.0,2446.3999845120006,24.0,consensus_scalability_simulation
raft_like,64,100,0.05,0.25,0.0,2415.99998592,4469.599961872001,0.0,1.0,2657.5999845120004,24.0,consensus_scalability_simulation
raft_like,64,100,0.1,0.0,99.76752614038779,736.0,993.6,0.9081632653061225,0.09183673469387754,809.6,24.0,consensus_scalability_simulation
raft_like,64,100,0.1,0.1,0.0,2271.99998592,4203.199962592001,0.0,1.0,2499.1999845120004,24.0,consensus_scalability_simulation
raft_like,64,100,0.1,0.25,0.0,2463.99998592,4558.399961632001,0.0,1.0,2710.3999845120006,24.0,consensus_scalability_simulation
raft_like,64,100,0.2,0.0,98.37127561704784,832.0,1123.2,0.8163265306122449,0.18367346938775508,915.2,24.0,consensus_scalability_simulation
raft_like,64,100,0.2,0.1,0.0,2367.99998592,4380.799962112001,0.0,1.0,2604.7999845120003,24.0,consensus_scalability_simulation
raft_like,64,100,0.2,0.25,0.0,2559.9999859199997,4735.999961152,0.0,1.0,2815.999984512,24.0,consensus_scalability_simulation
raft_like,64,200,0.0,0.0,202.87538886164361,640.0,864.0,1.0,0.0,704.0,24.0,consensus_scalability_simulation
raft_like,64,200,0.0,0.1,0.0,2175.9999929600003,4025.599981536001,0.0,1.0,2393.5999922560004,24.0,consensus_scalability_simulation
raft_like,64,200,0.0,0.25,0.0,2367.99999296,4380.799981056,0.0,1.0,2604.799992256,24.0,consensus_scalability_simulation
raft_like,64,200,0.05,0.0,194.83436380930988,688.0,928.8000000000001,0.9540816326530612,0.04591836734693877,756.8000000000001,24.0,consensus_scalability_simulation
raft_like,64,200,0.05,0.1,0.0,2223.9999929600003,4114.399981416001,0.0,1.0,2446.3999922560006,24.0,consensus_scalability_simulation
raft_like,64,200,0.05,0.25,0.0,2415.9999929600003,4469.599980936001,0.0,1.0,2657.5999922560004,24.0,consensus_scalability_simulation
raft_like,64,200,0.1,0.0,194.58092143674918,736.0,993.6,0.9081632653061225,0.09183673469387754,809.6,24.0,consensus_scalability_simulation
raft_like,64,200,0.1,0.1,0.0,2271.9999929600003,4203.199981296001,0.0,1.0,2499.1999922560008,24.0,consensus_scalability_simulation
raft_like,64,200,0.1,0.25,0.0,2463.99999296,4558.399980816,0.0,1.0,2710.399992256,24.0,consensus_scalability_simulation
raft_like,64,200,0.2,0.0,179.47346248962035,946.9387755102041,1317.0179092044982,0.7796751353602666,0.22032486463973344,1041.6326530612246,24.0,consensus_scalability_simulation
raft_like,64,200,0.2,0.1,0.0,2367.99999296,4380.799981056,0.0,1.0,2604.799992256,24.0,consensus_scalability_simulation
raft_like,64,200,0.2,0.25,0.0,2559.99999296,4735.999980576,0.0,1.0,2815.999992256,24.0,consensus_scalability_simulation
raft_like,64,400,0.0,0.0,221.18794881859574,1256.0,1970.3500000000001,0.7593749999999999,0.2406250000000001,1381.6000000000001,24.0,consensus_scalability_simulation
raft_like,64,400,0.0,0.1,0.0,2175.9999964800004,4025.5999907680007,0.0,1.0,2393.599996128001,24.0,consensus_scalability_simulation
raft_like,64,400,0.0,0.25,0.0,2367.99999648,4380.799990527999,0.0,1.0,2604.799996128,24.0,consensus_scalability_simulation
raft_like,64,400,0.05,0.0,212.34507148954873,1340.3673469387759,2120.0115043211167,0.7109520609902124,0.28904793900978765,1474.4040816326535,24.0,consensus_scalability_simulation
raft_like,64,400,0.05,0.1,0.0,2223.9999964800004,4114.399990708001,0.0,1.0,2446.3999961280006,24.0,consensus_scalability_simulation
raft_like,64,400,0.05,0.25,0.0,2415.9999964800004,4469.599990468001,0.0,1.0,2657.599996128001,24.0,consensus_scalability_simulation
raft_like,64,400,0.1,0.0,205.66322777419268,1424.734693877551,2271.8521397334443,0.6638337541649313,0.3361662458350687,1567.2081632653062,24.0,consensus_scalability_simulation
raft_like,64,400,0.1,0.1,0.0,2271.99999648,4203.199990648,0.0,1.0,2499.1999961280003,24.0,consensus_scalability_simulation
raft_like,64,400,0.1,0.25,0.0,2463.99999648,4558.399990408,0.0,1.0,2710.399996128,24.0,consensus_scalability_simulation
raft_like,64,400,0.2,0.0,178.61661930529033,1593.4693877551017,2582.0708038317366,0.5735110370678884,0.4264889629321116,1752.816326530612,24.0,consensus_scalability_simulation
raft_like,64,400,0.2,0.1,0.0,2367.9999964800004,4380.799990528,0.0,1.0,2604.7999961280007,24.0,consensus_scalability_simulation
raft_like,64,400,0.2,0.25,0.0,2559.9999964800004,4735.999990288001,0.0,1.0,2815.9999961280005,24.0,consensus_scalability_simulation
pbft_like,4,50,0.0,0.0,50.182950025961325,232.88,314.38800000000003,1.0,0.0,314.38800000000003,1.0,consensus_scalability_simulation
pbft_like,4,50,0.0,0.1,49.9767128682644,279.45599999999996,377.26559999999995,0.8333333333333333,0.16666666666666674,377.26559999999995,1.0,consensus_scalability_simulation
pbft_like,4,50,0.0,0.25,50.11997131775545,349.32,471.582,0.5833333333333333,0.41666666666666674,471.582,1.0,consensus_scalability_simulation
pbft_like,4,50,0.05,0.0,50.03726485953079,250.34599999999998,337.9671,0.9318181818181818,0.06818181818181823,337.9671,1.0,consensus_scalability_simulation
pbft_like,4,50,0.05,0.1,51.43116277940203,296.92199999999997,400.8447,0.7651515151515151,0.23484848484848486,400.8447,1.0,consensus_scalability_simulation
pbft_like,4,50,0.05,0.25,49.22080505678214,366.786,495.16110000000003,0.5151515151515151,0.48484848484848486,495.16110000000003,1.0,consensus_scalability_simulation
pbft_like,4,50,0.1,0.0,48.831903420426364,267.81199999999995,361.54619999999994,0.8636363636363636,0.13636363636363635,361.54619999999994,1.0,consensus_scalability_simulation
pbft_like,4,50,0.1,0.1,49.24103024863673,314.388,424.42379999999997,0.696969696969697,0.303030303030303,424.42379999999997,1.0,consensus_scalability_simulation
pbft_like,4,50,0.1,0.25,48.99896824268109,384.25199999999995,518.7402,0.44696969696969696,0.553030303030303,518.7402,1.0,consensus_scalability_simulation
pbft_like,4,50,0.2,0.0,50.560221539361464,302.744,408.7044000000001,0.7272727272727273,0.2727272727272727,408.7044000000001,1.0,consensus_scalability_simulation
pbft_like,4,50,0.2,0.1,50.61528365715332,349.32,471.582,0.5606060606060606,0.43939393939393945,471.582,1.0,consensus_scalability_simulation
pbft_like,4,50,0.2,0.25,49.27901334113726,419.184,565.8984,0.3106060606060606,0.6893939393939394,565.8984,1.0,consensus_scalability_simulation
pbft_like,4,100,0.0,0.0,97.91434633530551,232.88,314.38800000000003,1.0,0.0,314.38800000000003,1.0,consensus_scalability_simulation
pbft_like,4,100,0.0,0.1,99.46780502028835,279.45599999999996,377.26559999999995,0.8333333333333333,0.16666666666666674,377.26559999999995,1.0,consensus_scalability_simulation
pbft_like,4,100,0.0,0.25,102.0866858168146,349.32,471.582,0.5833333333333333,0.41666666666666674,471.582,1.0,consensus_scalability_simulation
pbft_like,4,100,0.05,0.0,95.77064587330253,250.34599999999998,337.9671,0.9318181818181818,0.06818181818181823,337.9671,1.0,consensus_scalability_simulation
pbft_like,4,100,0.05,0.1,100.7899401535238,296.92199999999997,400.8447,0.7651515151515151,0.23484848484848486,400.8447,1.0,consensus_scalability_simulation
pbft_like,4,100,0.05,0.25,98.38636715882713,366.786,495.16110000000003,0.5151515151515151,0.48484848484848486,495.16110000000003,1.0,consensus_scalability_simulation
pbft_like,4,100,0.1,0.0,101.56055071981191,267.81199999999995,361.54619999999994,0.8636363636363636,0.13636363636363635,361.54619999999994,1.0,consensus_scalability_simulation
pbft_like,4,100,0.1,0.1,98.38311408868488,314.388,424.42379999999997,0.696969696969697,0.303030303030303,424.42379999999997,1.0,consensus_scalability_simulation
pbft_like,4,100,0.1,0.25,99.57187625917624,384.25199999999995,518.7402,0.44696969696969696,0.553030303030303,518.7402,1.0,consensus_scalability_simulation
pbft_like,4,100,0.2,0.0,97.74058134904065,302.744,408.7044000000001,0.7272727272727273,0.2727272727272727,408.7044000000001,1.0,consensus_scalability_simulation
pbft_like,4,100,0.2,0.1,98.53411322425285,349.32,471.582,0.5606060606060606,0.43939393939393945,471.582,1.0,consensus_scalability_simulation
pbft_like,4,100,0.2,0.25,95.11884337562128,454.116,628.5378272727273,0.2989583333333333,0.7010416666666667,613.0566,1.0,consensus_scalability_simulation
pbft_like,4,200,0.0,0.0,202.46173605767018,232.88,314.38800000000003,1.0,0.0,314.38800000000003,1.0,consensus_scalability_simulation
pbft_like,4,200,0.0,0.1,198.79499554354797,279.45599999999996,377.26559999999995,0.8333333333333333,0.16666666666666674,377.26559999999995,1.0,consensus_scalability_simulation
pbft_like,4,200,0.0,0.25,172.71579752821378,413.3620000000001,583.8738250000001,0.5432291666666665,0.45677083333333346,558.0387000000002,1.0,consensus_scalability_simulation
pbft_like,4,200,0.05,0.0,194.31857859046454,250.34599999999998,337.9671,0.9318181818181818,0.06818181818181823,337.9671,1.0,consensus_scalability_simulation
pbft_like,4,200,0.05,0.1,198.81902986429705,296.92199999999997,400.8447,0.7651515151515151,0.23484848484848486,400.8447,1.0,consensus_scalability_simulation
pbft_like,4,200,0.05,0.25,154.4738151871863,483.22600000000006,707.2671454545456,0.45075757575757575,0.5492424242424243,652.3551000000001,1.0,consensus_scalability_simulation
pbft_like,4,200,0.1,0.0,199.74783692649655,267.81199999999995,361.54619999999994,0.8636363636363636,0.13636363636363635,361.54619999999994,1.0,consensus_scalability_simulation
pbft_like,4,200,0.1,0.1,199.7186242160715,314.388,424.42379999999997,0.696969696969697,0.303030303030303,424.42379999999997,1.0,consensus_scalability_simulation
pbft_like,4,200,0.1,0.25,131.8345419997822,553.09,837.8056477272728,0.3659564393939394,0.6340435606060606,746.6715,1.0,consensus_scalability_simulation
pbft_like,4,200,0.2,0.0,199.80117834390313,302.744,408.7044000000001,0.7272727272727273,0.2727272727272727,408.7044000000001,1.0,consensus_scalability_simulation
pbft_like,4,200,0.2,0.1,168.08425579253642,430.8280000000001,615.8882090909093,0.5115530303030302,0.48844696969696977,581.6178000000001,1.0,consensus_scalability_simulation
pbft_like,4,200,0.2,0.25,94.98567193920216,692.8179999999999,1120.3181977272727,0.21936553030303033,0.7806344696969697,935.3042999999999,1.0,consensus_scalability_simulation
pbft_like,4,400,0.0,0.0,308.4003005445856,360.964,532.4219,0.8625,0.13749999999999996,487.30140000000006,1.0,consensus_scalability_simulation
pbft_like,4,400,0.0,0.1,249.48629114905827,471.58200000000005,725.0573250000001,0.6614583333333333,0.33854166666666674,636.6357000000002,1.0,consensus_scalability_simulation
pbft_like,4,400,0.0,0.25,172.98844687816327,637.509,1039.93655625,0.40286458333333325,0.5971354166666667,860.63715,1.0,consensus_scalability_simulation
pbft_like,4,400,0.05,0.0,279.2729726604299,404.6290000000001,607.1734028409093,0.7774857954545453,0.22251420454545467,546.2491500000001,1.0,consensus_scalability_simulation
pbft_like,4,400,0.05,0.1,227.453304018158,515.2470000000001,805.3661914772729,0.5858191287878788,0.4141808712121212,695.5834500000002,1.0,consensus_scalability_simulation
pbft_like,4,400,0.05,0.25,152.82435797258822,681.1740000000001,1128.5814681818185,0.34128787878787875,0.6587121212121212,919.5849000000002,1.0,consensus_scalability_simulation
pbft_like,4,400,0.1,0.0,258.8629732732117,448.2939999999999,684.1577749999999,0.6963068181818182,0.30369318181818183,605.1968999999999,1.0,consensus_scalability_simulation
pbft_like,4,400,0.1,0.1,205.8187270113859,558.9119999999999,887.9079272727273,0.5140151515151515,0.48598484848484846,754.5311999999999,1.0,consensus_scalability_simulation
pbft_like,4,400,0.1,0.25,135.3100101699368,724.8389999999999,1219.459249431818,0.28354640151515154,0.7164535984848485,978.53265,1.0,consensus_scalability_simulation
pbft_like,4,400,0.2,0.0,217.84173092994303,535.6239999999999,844.8251272727272,0.5454545454545454,0.4545454545454546,723.0923999999999,1.0,consensus_scalability_simulation
pbft_like,4,400,0.2,0.1,168.81252095594212,646.2420000000001,1059.690006818182,0.3819128787878787,0.6180871212121213,872.4267000000002,1.0,consensus_scalability_simulation
pbft_like,4,400,0.2,0.25,92.92611790426827,812.169,1407.9134198863637,0.17956912878787878,0.8204308712121212,1096.42815,1.0,consensus_scalability_simulation
pbft_like,8,50,0.0,0.0,49.45455916456069,251.52,339.552,1.0,0.0,339.552,4.0,consensus_scalability_simulation
pbft_like,8,50,0.0,0.1,49.28903033018836,301.824,407.46240000000006,0.8333333333333333,0.16666666666666674,407.46240000000006,4.0,consensus_scalability_simulation
pbft_like,8,50,0.0,0.25,49.82204299675659,377.28000000000003,509.3280000000001,0.5833333333333333,0.41666666666666674,509.3280000000001,4.0,consensus_scalability_simulation
pbft_like,8,50,0.05,0.0,49.588429746929144,270.384,365.01840000000004,0.9318181818181818,0.06818181818181823,365.01840000000004,4.0,consensus_scalability_simulation
pbft_like,8,50,0.05,0.1,50.17542599990718,320.688,432.9288,0.7651515151515151,0.23484848484848486,432.9288,4.0,consensus_scalability_simulation
pbft_like,8,50,0.05,0.25,49.99667622260177,396.144,534.7944,0.5151515151515151,0.48484848484848486,534.7944,4.0,consensus_scalability_simulation
pbft_like,8,50,0.1,0.0,48.97826993905795,289.248,390.4848,0.8636363636363636,0.13636363636363635,390.4848,4.0,consensus_scalability_simulation
pbft_like,8,50,0.1,0.1,50.05034097457126,339.55199999999996,458.3952,0.696969696969697,0.303030303030303,458.3952,4.0,consensus_scalability_simulation
pbft_like,8,50,0.1,0.25,48.99285468714443,415.008,560.2608,0.44696969696969696,0.553030303030303,560.2608,4.0,consensus_scalability_simulation
pbft_like,8,50,0.2,0.0,49.53764178086054,326.976,441.41760000000005,0.7272727272727273,0.2727272727272727,441.41760000000005,4.0,consensus_scalability_simulation
pbft_like,8,50,0.2,0.1,49.779234793086616,377.28000000000003,509.3280000000001,0.5606060606060606,0.43939393939393945,509.3280000000001,4.0,consensus_scalability_simulation
pbft_like,8,50,0.2,0.25,48.443545041566516,452.73600000000005,611.1936000000001,0.3106060606060606,0.6893939393939394,611.1936000000001,4.0,consensus_scalability_simulation
pbft_like,8,100,0.0,0.0,100.13726117178999,251.52,339.552,1.0,0.0,339.552,4.0,consensus_scalability_simulation
pbft_like,8,100,0.0,0.1,100.2264750245715,301.824,407.46240000000006,0.8333333333333333,0.16666666666666674,407.46240000000006,4.0,consensus_scalability_simulation
pbft_like,8,100,0.0,0.25,99.762963709863,377.28000000000003,509.3280000000001,0.5833333333333333,0.41666666666666674,509.3280000000001,4.0,consensus_scalability_simulation
pbft_like,8,100,0.05,0.0,99.3635240912926,270.384,365.01840000000004,0.9318181818181818,0.06818181818181823,365.01840000000004,4.0,consensus_scalability_simulation
pbft_like,8,100,0.05,0.1,99.43959450983779,320.688,432.9288,0.7651515151515151,0.23484848484848486,432.9288,4.0,consensus_scalability_simulation
pbft_like,8,100,0.05,0.25,98.53519079708342,396.144,534.7944,0.5151515151515151,0.48484848484848486,534.7944,4.0,consensus_scalability_simulation
pbft_like,8,100,0.1,0.0,99.59544944540679,289.248,390.4848,0.8636363636363636,0.13636363636363635,390.4848,4.0,consensus_scalability_simulation
pbft_like,8,100,0.1,0.1,99.17108229472771,339.55199999999996,458.3952,0.696969696969697,0.303030303030303,458.3952,4.0,consensus_scalability_simulation
pbft_like,8,100,0.1,0.25,100.1375280890311,415.008,560.2608,0.44696969696969696,0.553030303030303,560.2608,4.0,consensus_scalability_simulation
pbft_like,8,100,0.2,0.0,98.19379586568272,326.976,441.41760000000005,0.7272727272727273,0.2727272727272727,441.41760000000005,4.0,consensus_scalability_simulation
pbft_like,8,100,0.2,0.1,100.35338486351672,377.28000000000003,509.3280000000001,0.5606060606060606,0.43939393939393945,509.3280000000001,4.0,consensus_scalability_simulation
pbft_like,8,100,0.2,0.25,89.79038378384783,510.2953846153847,715.4394819795591,0.29283581002331,0.7071641899766901,688.8987692307694,4.0,consensus_scalability_simulation
pbft_like,8,200,0.0,0.0,199.57531150346384,251.52,339.552,1.0,0.0,339.552,4.0,consensus_scalability_simulation
pbft_like,8,200,0.0,0.1,198.68238553074113,301.824,407.46240000000006,0.8333333333333333,0.16666666666666674,407.46240000000006,4.0,consensus_scalability_simulation
pbft_like,8,200,0.0,0.25,169.66335790166733,465.07015384615397,664.7372920118346,0.5324318910256409,0.4675681089743591,627.8447076923079,4.0,consensus_scalability_simulation
pbft_like,8,200,0.05,0.0,195.00619487961842,270.384,365.01840000000004,0.9318181818181818,0.06818181818181823,365.01840000000004,4.0,consensus_scalability_simulation
pbft_like,8,200,0.05,0.1,201.38136001443536,320.688,432.9288,0.7651515151515151,0.23484848484848486,432.9288,4.0,consensus_scalability_simulation
pbft_like,8,200,0.05,0.25,149.14313421222502,538.3495384615385,795.9479102743411,0.4423368298368298,0.5576631701631702,726.771876923077,4.0,consensus_scalability_simulation
pbft_like,8,200,0.1,0.0,200.85012887760385,289.248,390.4848,0.8636363636363636,0.13636363636363635,390.4848,4.0,consensus_scalability_simulation
pbft_like,8,200,0.1,0.1,201.14993777729802,339.55199999999996,458.3952,0.696969696969697,0.303030303030303,458.3952,4.0,consensus_scalability_simulation
pbft_like,8,200,0.1,0.25,127.6694158657459,611.6289230769231,934.364761726735,0.3596172057109557,0.6403827942890443,825.6990461538462,4.0,consensus_scalability_simulation
pbft_like,8,200,0.2,0.0,199.2216198250957,326.976,441.41760000000005,0.7272727272727273,0.2727272727272727,441.41760000000005,4.0,consensus_scalability_simulation
pbft_like,8,200,0.2,0.1,163.25859866182284,483.2086153846155,698.5828050564822,0.5015807109557109,0.4984192890442891,652.331630769231,4.0,consensus_scalability_simulation
pbft_like,8,200,0.2,0.25,90.17666769036519,758.1876923076925,1232.817164201184,0.21630426864801863,0.7836957313519813,1023.553384615385,4.0,consensus_scalability_simulation
pbft_like,8,400,0.0,0.0,289.35596869662686,405.8178461538462,604.4344650887574,0.8466346153846154,0.15336538461538463,547.8540923076923,4.0,consensus_scalability_simulation
pbft_like,8,400,0.0,0.1,234.92432603923208,522.6295384615386,809.8245204142014,0.6504407051282051,0.34955929487179493,705.5498769230771,4.0,consensus_scalability_simulation
pbft_like,8,400,0.0,0.25,169.62687853516192,697.847076923077,1144.2343537721897,0.39746594551282044,0.6025340544871796,942.093553846154,4.0,consensus_scalability_simulation
pbft_like,8,400,0.05,0.0,273.50890292881826,451.8895384615385,684.1643163058096,0.763710118006993,0.23628988199300704,610.050876923077,4.0,consensus_scalability_simulation
pbft_like,8,400,0.05,0.1,224.05955487753477,568.7012307692308,895.1948940895645,0.5765306308275058,0.4234693691724942,767.7466615384617,4.0,consensus_scalability_simulation
pbft_like,8,400,0.05,0.25,149.1227176786374,743.9187692307693,1238.0655111350188,0.33707750582750584,0.6629224941724942,1004.2903384615386,4.0,consensus_scalability_simulation
pbft_like,8,400,0.1,0.0,243.30500346992315,497.9612307692307,766.1594933028509,0.6844733391608392,0.3155266608391608,672.2476615384616,4.0,consensus_scalability_simulation
pbft_like,8,400,0.1,0.1,203.89141574220864,614.7729230769231,982.8305935449168,0.506308275058275,0.493691724941725,829.9434461538463,4.0,consensus_scalability_simulation
